EMPRESA,ORIGEM,DESTINO,ANO,MES,TARIFA_MEDIA,ASSENTOS,PASS_PAGOS,ROTA
PAM,RBR,JPA,2024,11,309.21,116,81,RBR-JPA
GLO,GIG,GRU,2023,3,531.76,128,173,GIG-GRU
GLO,VCP,FLN,2022,12,1043.17,123,57,VCP-FLN
GLO,REC,VCP,2024,2,337.37,186,107,REC-VCP
GLO,MCZ,CGR,2023,11,479.64,156,119,MCZ-CGR
VBL,BSB,MCP,2023,1,245.01,181,79,BSB-MCP
TAM,SLZ,RBR,2024,12,796.36,160,140,SLZ-RBR
GLO,THE,MCZ,2023,5,249.38,199,107,THE-MCZ
GLO,MCZ,CGB,2023,7,684.04,128,122,MCZ-CGB
GLO,SLZ,AJU,2023,12,318.2,193,96,SLZ-AJU
GLO,AJU,MCP,2022,3,340.33,125,139,AJU-MCP
TAM,RBR,CGR,2024,8,210.72,149,183,RBR-CGR
TAM,THE,REC,2023,10,325.88,113,153,THE-REC
VBL,BVB,POA,2023,3,566.49,155,73,BVB-POA
TAM,MCZ,MAO,2022,2,384.07,128,159,MCZ-MAO
AZU,THE,CGB,2024,5,220.06,102,108,THE-CGB
TAM,NAT,BVB,2023,7,321.87,189,126,NAT-BVB
TAM,SDU,NAT,2023,5,861.43,198,105,SDU-NAT
GLO,THE,THE,2022,12,742.26,189,151,THE-THE
AZU,MCP,CGH,2024,5,318.76,182,69,MCP-CGH
GLO,RBR,VCP,2022,7,131.87,108,131,RBR-VCP
GLO,FLN,GIG,2024,3,780.4,139,51,FLN-GIG
TAM,JPA,GYN,2024,8,725.22,137,175,JPA-GYN
GLO,MAO,REC,2023,2,505.74,196,183,MAO-REC
VBL,SSA,CGR,2022,10,460.76,146,105,SSA-CGR
AZU,MCP,FOR,2023,11,298.21,129,61,MCP-FOR
GLO,POA,REC,2022,11,612.28,115,75,POA-REC
AZU,MAO,SLZ,2024,12,2457.7,127,74,MAO-SLZ
AZU,PMW,RBR,2022,1,403.06,112,93,PMW-RBR
AZU,CGH,BVB,2022,6,404.28,115,100,CGH-BVB
AZU,RBR,CNF,2022,12,578.12,181,132,RBR-CNF
GLO,NAT,GRU,2022,7,607.31,169,167,NAT-GRU
TAM,THE,SDU,2024,2,432.84,105,52,THE-SDU
TAM,SLZ,NAT,2024,1,1037.42,180,120,SLZ-NAT
GLO,BSB,CGR,2024,7,689.08,128,127,BSB-CGR
GLO,SDU,BVB,2022,9,1580.19,157,138,SDU-BVB
TAM,MCP,PVH,2022,6,344.6,109,79,MCP-PVH
AZU,CGR,SLZ,2024,4,233.7,154,176,CGR-SLZ
GLO,AJU,GYN,2022,5,622.81,105,125,AJU-GYN
AZU,BVB,MCZ,2023,12,255.91,146,152,BVB-MCZ
VBL,REC,BEL,2024,6,905.19,119,73,REC-BEL
TAM,BEL,CWB,2022,3,782.33,121,188,BEL-CWB
TAM,CNF,RBR,2022,8,1598.68,103,117,CNF-RBR
GLO,MCZ,REC,2024,11,309.82,163,51,MCZ-REC
AZU,FOR,POA,2023,3,309.32,150,70,FOR-POA
AZU,CGR,BVB,2024,10,208.6,145,141,CGR-BVB
AZU,REC,RBR,2023,12,590.81,165,91,REC-RBR
AZU,NAT,THE,2024,8,1245.33,157,94,NAT-THE
TAM,BSB,PVH,2024,5,572.83,124,61,BSB-PVH
AZU,MCP,MAO,2022,12,513.19,152,124,MCP-MAO
VBL,CWB,CNF,2022,12,277.51,146,94,CWB-CNF
AZU,MAO,BEL,2024,9,1154.97,129,153,MAO-BEL
GLO,SSA,PVH,2024,7,255.08,156,162,SSA-PVH
TAM,MCP,NAT,2022,4,618.36,115,119,MCP-NAT
TAM,SLZ,SDU,2022,11,1208.25,154,65,SLZ-SDU
TAM,VCP,NVT,2022,4,123.71,162,74,VCP-NVT
VBL,SLZ,JPA,2024,2,414.15,110,102,SLZ-JPA
TAM,PMW,NVT,2023,10,814.86,122,105,PMW-NVT
AZU,POA,BSB,2024,7,193.46,154,136,POA-BSB
TAM,CGR,FOR,2022,8,459.48,148,76,CGR-FOR
GLO,GRU,BEL,2024,12,372.6,162,152,GRU-BEL
GLO,SLZ,RBR,2024,5,610.97,163,53,SLZ-RBR
TAM,VCP,BVB,2022,5,491.21,163,74,VCP-BVB
TAM,CGH,THE,2022,1,696.83,199,131,CGH-THE
AZU,MCZ,GIG,2024,11,343.67,197,160,MCZ-GIG
TAM,GYN,CGR,2024,11,1013.76,127,127,GYN-CGR
GLO,GYN,CGR,2022,9,623.27,129,90,GYN-CGR
TAM,REC,VCP,2023,7,1841.71,148,72,REC-VCP
VBL,SLZ,MAO,2024,1,575.0,160,101,SLZ-MAO
TAM,CGR,CGB,2023,8,595.21,147,55,CGR-CGB
GLO,GIG,BSB,2024,12,544.4,163,155,GIG-BSB
GLO,REC,BSB,2024,1,171.35,168,61,REC-BSB
VBL,PVH,REC,2023,5,629.43,137,79,PVH-REC
GLO,NVT,CGH,2022,6,255.21,198,176,NVT-CGH
GLO,BEL,MAO,2022,7,488.67,136,135,BEL-MAO
GLO,AJU,CGB,2024,4,233.24,190,97,AJU-CGB
GLO,MCZ,CWB,2024,3,1036.2,109,181,MCZ-CWB
GLO,SDU,CGR,2024,12,428.75,132,88,SDU-CGR
GLO,RBR,GIG,2022,10,336.24,137,175,RBR-GIG
VBL,FOR,BVB,2024,10,723.98,143,175,FOR-BVB
GLO,MCP,RBR,2024,8,717.68,121,85,MCP-RBR
AZU,PVH,SDU,2022,9,494.55,178,93,PVH-SDU
TAM,JPA,JPA,2023,9,479.05,138,95,JPA-JPA
AZU,RBR,JPA,2024,11,1125.54,189,180,RBR-JPA
TAM,FLN,NAT,2023,9,586.15,111,180,FLN-NAT
GLO,GYN,GIG,2024,12,1142.36,178,104,GYN-GIG
GLO,NVT,CNF,2022,6,581.19,158,181,NVT-CNF
GLO,BSB,NVT,2024,6,500.65,114,113,BSB-NVT
TAM,NAT,CNF,2022,3,1056.53,173,103,NAT-CNF
AZU,AJU,SSA,2023,8,364.98,137,88,AJU-SSA
GLO,NVT,REC,2023,3,594.96,150,131,NVT-REC
GLO,FLN,NAT,2022,4,328.11,185,67,FLN-NAT
AZU,POA,PMW,2023,6,254.6,154,54,POA-PMW
VBL,BSB,BVB,2024,4,361.16,121,120,BSB-BVB
TAM,BEL,VCP,2022,4,449.25,174,186,BEL-VCP
TAM,POA,SSA,2022,1,351.63,160,151,POA-SSA
TAM,MCZ,CNF,2023,8,651.16,157,161,MCZ-CNF
GLO,POA,POA,2024,12,687.57,132,99,POA-POA
TAM,CGB,POA,2024,1,192.83,164,78,CGB-POA
GLO,GRU,MAO,2023,9,267.69,150,111,GRU-MAO
GLO,POA,SSA,2023,1,544.36,105,75,POA-SSA
TAM,CNF,POA,2024,6,447.06,103,170,CNF-POA
GLO,RBR,SLZ,2024,12,359.4,159,161,RBR-SLZ
TAM,CGR,THE,2023,5,646.51,114,121,CGR-THE
TAM,SSA,CGR,2024,8,2306.31,117,92,SSA-CGR
GLO,JPA,BEL,2022,1,1148.56,119,148,JPA-BEL
GLO,FOR,MAO,2023,8,621.14,113,92,FOR-MAO
AZU,CNF,CGR,2024,5,499.09,170,52,CNF-CGR
AZU,CNF,GRU,2024,12,674.89,186,82,CNF-GRU
TAM,REC,CNF,2023,2,400.79,159,137,REC-CNF
VBL,PMW,CGR,2024,2,337.11,176,110,PMW-CGR
TAM,MCZ,CGR,2023,1,1245.62,155,59,MCZ-CGR
GLO,SLZ,JPA,2024,6,1152.74,148,87,SLZ-JPA
TAM,JPA,NAT,2022,10,718.3,145,111,JPA-NAT
GLO,CWB,VCP,2024,6,558.65,138,51,CWB-VCP
TAM,CNF,POA,2023,3,366.18,137,102,CNF-POA
TAM,BEL,BEL,2023,11,206.09,126,99,BEL-BEL
TAM,GYN,CGH,2023,6,525.11,161,76,GYN-CGH
TAM,CNF,RBR,2022,3,665.21,155,94,CNF-RBR
AZU,CWB,BSB,2024,2,616.66,136,179,CWB-BSB
TAM,NAT,CGH,2022,1,660.76,192,81,NAT-CGH
AZU,MAO,BVB,2024,10,226.58,118,85,MAO-BVB
GLO,POA,VCP,2023,7,1713.96,125,138,POA-VCP
GLO,GRU,JPA,2024,1,513.09,185,164,GRU-JPA
AZU,RBR,SSA,2024,11,497.58,194,94,RBR-SSA
GLO,THE,CGR,2022,1,413.93,159,108,THE-CGR
AZU,FLN,SLZ,2024,7,292.09,158,53,FLN-SLZ
AZU,GYN,CNF,2024,12,424.81,141,85,GYN-CNF
VBL,MCZ,SDU,2024,12,502.13,184,112,MCZ-SDU
TAM,MCZ,GIG,2023,12,926.17,195,56,MCZ-GIG
AZU,REC,POA,2024,1,503.91,164,121,REC-POA
TAM,BSB,RBR,2023,7,317.06,107,128,BSB-RBR
TAM,JPA,BSB,2023,8,515.12,147,136,JPA-BSB
TAM,FLN,CGB,2024,7,252.32,160,97,FLN-CGB
GLO,FOR,BVB,2023,11,737.18,152,61,FOR-BVB
GLO,PMW,SLZ,2023,1,974.2,112,177,PMW-SLZ
AZU,JPA,CNF,2022,10,716.46,172,103,JPA-CNF
GLO,POA,POA,2023,11,530.33,147,149,POA-POA
TAM,BEL,REC,2022,4,314.35,140,150,BEL-REC
GLO,GYN,THE,2023,1,392.57,143,119,GYN-THE
GLO,JPA,BSB,2024,6,307.32,195,59,JPA-BSB
GLO,BVB,SSA,2022,5,150.29,139,130,BVB-SSA
GLO,BEL,VCP,2024,10,276.43,130,141,BEL-VCP
TAM,BEL,BEL,2022,12,192.15,111,175,BEL-BEL
TAM,CGB,GIG,2022,6,306.07,115,90,CGB-GIG
GLO,PVH,PMW,2022,5,88.63,102,97,PVH-PMW
GLO,GRU,NVT,2023,12,481.24,171,156,GRU-NVT
TAM,SSA,POA,2022,4,531.97,100,189,SSA-POA
TAM,PMW,THE,2023,3,1069.58,170,67,PMW-THE
GLO,MAO,BEL,2024,3,274.44,141,106,MAO-BEL
AZU,JPA,PMW,2022,3,334.5,137,129,JPA-PMW
AZU,MCP,BEL,2024,7,293.55,168,147,MCP-BEL
GLO,CGB,VCP,2022,2,154.71,171,181,CGB-VCP
PAM,CWB,BSB,2024,9,454.9,168,164,CWB-BSB
GLO,GYN,BEL,2022,2,346.43,141,93,GYN-BEL
GLO,FLN,PMW,2022,8,767.33,154,94,FLN-PMW
GLO,NAT,GYN,2022,2,404.63,123,58,NAT-GYN
GLO,SDU,AJU,2023,11,243.56,196,175,SDU-AJU
GLO,POA,GIG,2022,5,412.75,127,55,POA-GIG
PAM,SSA,AJU,2022,8,439.22,144,90,SSA-AJU
GLO,VCP,CWB,2024,6,1256.07,185,162,VCP-CWB
TAM,MCP,CWB,2022,4,302.31,188,130,MCP-CWB
VBL,PMW,POA,2022,1,1154.16,191,50,PMW-POA
AZU,PMW,RBR,2022,5,217.77,152,123,PMW-RBR
GLO,CWB,PVH,2024,11,615.18,179,84,CWB-PVH
AZU,POA,FOR,2022,8,312.91,172,54,POA-FOR
GLO,VCP,MCZ,2022,11,673.66,101,189,VCP-MCZ
GLO,MCP,GYN,2022,10,505.02,121,114,MCP-GYN
GLO,BVB,SDU,2024,11,495.27,115,120,BVB-SDU
AZU,GIG,CGH,2023,2,253.87,164,173,GIG-CGH
TAM,THE,CGR,2022,9,394.44,185,95,THE-CGR
GLO,PMW,CGH,2022,7,303.05,151,142,PMW-CGH
TAM,GYN,SDU,2023,10,815.77,136,105,GYN-SDU
AZU,THE,CGR,2022,4,293.95,150,71,THE-CGR
GLO,VCP,FOR,2024,9,406.11,138,168,VCP-FOR
TAM,CGR,POA,2023,5,433.32,141,118,CGR-POA
TAM,AJU,CGR,2023,10,437.44,184,188,AJU-CGR
TAM,GIG,RBR,2024,8,374.53,126,135,GIG-RBR
TAM,MCP,MCZ,2022,10,758.62,196,152,MCP-MCZ
GLO,NVT,PMW,2024,12,155.27,141,160,NVT-PMW
TAM,REC,NVT,2022,1,520.27,117,67,REC-NVT
TAM,POA,CWB,2022,11,823.44,182,86,POA-CWB
TAM,CGB,VCP,2024,2,537.95,181,133,CGB-VCP
PAM,AJU,GRU,2024,5,427.7,141,182,AJU-GRU
GLO,AJU,RBR,2022,7,501.2,117,174,AJU-RBR
AZU,FLN,BEL,2024,8,516.6,110,85,FLN-BEL
TAM,RBR,PMW,2023,11,267.22,182,124,RBR-PMW
GLO,NAT,MCP,2024,9,525.14,128,181,NAT-MCP
PAM,BVB,PMW,2022,11,612.58,157,159,BVB-PMW
GLO,CNF,CWB,2023,2,1061.3,131,75,CNF-CWB
TAM,BEL,SSA,2023,8,559.1,120,90,BEL-SSA
AZU,BEL,CGH,2024,1,206.88,157,166,BEL-CGH
TAM,PVH,REC,2024,4,688.02,123,76,PVH-REC
GLO,GIG,PMW,2023,4,422.18,114,51,GIG-PMW
PAM,SDU,CGR,2022,3,525.91,106,181,SDU-CGR
TAM,MAO,FLN,2024,11,219.77,166,72,MAO-FLN
GLO,PVH,PVH,2023,1,215.12,161,54,PVH-PVH
AZU,CGB,PVH,2022,6,497.98,133,148,CGB-PVH
GLO,CGB,GYN,2023,6,318.13,167,75,CGB-GYN
GLO,FLN,FOR,2022,9,743.93,196,174,FLN-FOR
TAM,CGH,PMW,2024,10,285.83,109,110,CGH-PMW
PAM,NAT,PMW,2024,12,688.26,162,66,NAT-PMW
AZU,GIG,BEL,2024,6,833.52,167,50,GIG-BEL
GLO,CNF,PMW,2024,8,882.26,166,148,CNF-PMW
AZU,BSB,NVT,2022,8,476.33,167,60,BSB-NVT
TAM,SDU,MAO,2023,6,471.7,147,154,SDU-MAO
AZU,VCP,BEL,2024,10,190.77,150,98,VCP-BEL
TAM,POA,MCZ,2023,9,1026.54,106,165,POA-MCZ
GLO,BEL,MCP,2024,1,355.17,141,75,BEL-MCP
AZU,SLZ,PVH,2022,8,318.61,155,98,SLZ-PVH
GLO,FOR,SLZ,2022,1,484.78,102,174,FOR-SLZ
TAM,POA,BEL,2023,10,763.66,124,54,POA-BEL
GLO,FLN,GRU,2022,8,770.61,105,70,FLN-GRU
TAM,JPA,JPA,2024,9,1139.09,182,52,JPA-JPA
GLO,PMW,GYN,2024,10,390.06,109,97,PMW-GYN
GLO,CGR,PVH,2024,6,317.37,191,56,CGR-PVH
VBL,RBR,MCP,2023,7,931.69,178,155,RBR-MCP
TAM,SSA,BEL,2023,9,458.98,124,105,SSA-BEL
AZU,MCZ,VCP,2023,12,702.41,152,164,MCZ-VCP
GLO,FLN,MCZ,2023,2,530.53,149,110,FLN-MCZ
TAM,BEL,CGH,2023,10,371.41,198,73,BEL-CGH
TAM,THE,CWB,2024,5,759.25,116,65,THE-CWB
GLO,THE,MAO,2024,8,482.91,124,151,THE-MAO
TAM,POA,BVB,2023,10,314.44,178,163,POA-BVB
TAM,THE,AJU,2024,12,481.64,133,99,THE-AJU
AZU,GRU,SDU,2023,1,190.43,111,149,GRU-SDU
GLO,SLZ,GRU,2023,1,1011.57,120,101,SLZ-GRU
GLO,CGB,SLZ,2024,4,260.68,105,87,CGB-SLZ
GLO,FLN,GIG,2022,8,524.92,130,152,FLN-GIG
AZU,CWB,PVH,2023,11,464.7,127,175,CWB-PVH
GLO,CGB,CGR,2022,6,237.35,104,137,CGB-CGR
AZU,MCZ,MAO,2024,4,238.24,153,56,MCZ-MAO
GLO,CNF,CGH,2024,8,1211.89,125,151,CNF-CGH
TAM,REC,GYN,2024,5,189.09,143,163,REC-GYN
GLO,MCZ,FOR,2023,12,915.22,120,139,MCZ-FOR
GLO,MAO,CWB,2023,7,540.64,136,171,MAO-CWB
GLO,BVB,PMW,2023,11,261.85,148,141,BVB-PMW
PAM,GRU,MAO,2022,6,872.36,110,176,GRU-MAO
GLO,JPA,BEL,2022,12,472.43,187,54,JPA-BEL
GLO,MCP,SLZ,2022,9,543.57,162,54,MCP-SLZ
GLO,PMW,SSA,2024,8,569.14,110,170,PMW-SSA
TAM,SDU,GIG,2023,2,592.26,163,164,SDU-GIG
GLO,BVB,JPA,2023,1,1176.74,132,147,BVB-JPA
TAM,MAO,SLZ,2023,8,175.37,106,82,MAO-SLZ
TAM,VCP,THE,2024,11,1350.57,143,89,VCP-THE
TAM,CWB,BEL,2023,7,965.81,188,69,CWB-BEL
TAM,NAT,NAT,2024,3,421.31,173,99,NAT-NAT
GLO,FLN,PVH,2023,9,874.44,190,119,FLN-PVH
AZU,GRU,NVT,2024,2,640.04,195,111,GRU-NVT
PAM,GIG,FOR,2024,2,524.5,149,56,GIG-FOR
TAM,NAT,CGB,2023,7,740.92,142,185,NAT-CGB
TAM,BEL,SLZ,2024,7,901.22,106,124,BEL-SLZ
GLO,CGH,NAT,2023,10,361.06,177,114,CGH-NAT
TAM,POA,VCP,2023,12,744.14,117,117,POA-VCP
TAM,JPA,JPA,2022,8,741.27,166,53,JPA-JPA
GLO,RBR,SSA,2024,11,252.79,151,87,RBR-SSA
AZU,FOR,JPA,2023,12,671.08,102,72,FOR-JPA
GLO,NVT,VCP,2023,11,142.18,185,150,NVT-VCP
GLO,MCZ,CWB,2022,1,342.62,197,94,MCZ-CWB
GLO,PMW,FOR,2023,7,432.71,147,118,PMW-FOR
TAM,BSB,SDU,2023,12,385.84,121,162,BSB-SDU
TAM,GYN,CWB,2022,3,433.26,122,162,GYN-CWB
AZU,GRU,AJU,2022,3,300.31,132,165,GRU-AJU
AZU,GRU,CNF,2022,9,288.35,187,167,GRU-CNF
PAM,GRU,PMW,2023,11,384.83,143,54,GRU-PMW
AZU,JPA,POA,2023,11,459.23,101,156,JPA-POA
AZU,GRU,MCP,2023,9,428.64,175,60,GRU-MCP
GLO,GYN,NVT,2022,6,379.36,177,96,GYN-NVT
AZU,GRU,PVH,2023,7,630.17,115,126,GRU-PVH
GLO,SSA,THE,2024,9,574.38,108,77,SSA-THE
GLO,SDU,CWB,2024,7,900.99,164,99,SDU-CWB
GLO,PVH,MCP,2024,6,445.73,189,81,PVH-MCP
VBL,FLN,GYN,2023,3,608.85,166,121,FLN-GYN
GLO,PMW,MCP,2024,1,268.56,159,143,PMW-MCP
GLO,SSA,CGB,2023,1,809.36,145,125,SSA-CGB
TAM,CGB,PVH,2022,8,281.5,187,85,CGB-PVH
AZU,BEL,CNF,2023,9,644.32,191,104,BEL-CNF
TAM,CWB,GRU,2023,3,194.07,151,82,CWB-GRU
TAM,VCP,MCZ,2023,10,288.46,184,109,VCP-MCZ
GLO,AJU,RBR,2024,5,391.84,155,151,AJU-RBR
AZU,MCZ,VCP,2023,7,2138.7,187,71,MCZ-VCP
GLO,CWB,CNF,2023,2,325.62,119,89,CWB-CNF
TAM,SDU,CNF,2023,12,809.38,101,159,SDU-CNF
AZU,CGR,SSA,2023,10,201.33,108,182,CGR-SSA
TAM,CGB,REC,2024,8,629.34,190,148,CGB-REC
AZU,NAT,NVT,2023,1,555.93,118,73,NAT-NVT
AZU,CNF,THE,2022,7,638.43,174,179,CNF-THE
GLO,CGR,CNF,2023,8,237.62,178,129,CGR-CNF
GLO,CGB,CGH,2024,7,1140.01,113,120,CGB-CGH
AZU,VCP,MCP,2022,9,388.82,112,131,VCP-MCP
TAM,FOR,JPA,2022,7,823.72,189,99,FOR-JPA
GLO,PMW,BEL,2024,1,467.59,158,61,PMW-BEL
AZU,PMW,SSA,2024,10,551.09,142,70,PMW-SSA
TAM,GRU,MCZ,2023,9,311.73,192,169,GRU-MCZ
GLO,NVT,GIG,2023,11,730.17,110,152,NVT-GIG
GLO,CGB,GIG,2023,4,974.43,162,167,CGB-GIG
TAM,JPA,RBR,2022,11,322.88,194,96,JPA-RBR
AZU,PVH,GIG,2022,2,390.42,195,119,PVH-GIG
AZU,BEL,GYN,2024,1,1037.92,164,69,BEL-GYN
TAM,MCP,SDU,2024,11,402.62,104,89,MCP-SDU
GLO,GYN,CGH,2024,6,843.1,186,99,GYN-CGH
AZU,FLN,MAO,2024,6,260.55,189,173,FLN-MAO
GLO,AJU,CWB,2022,10,279.15,131,129,AJU-CWB
AZU,MCP,CGB,2024,3,768.77,164,76,MCP-CGB
AZU,REC,CGB,2022,2,457.97,102,94,REC-CGB
VBL,MCP,BVB,2023,12,795.5,102,113,MCP-BVB
AZU,REC,PMW,2024,5,398.75,152,68,REC-PMW
AZU,MCZ,GIG,2024,1,823.03,164,119,MCZ-GIG
GLO,MCP,RBR,2024,8,404.16,108,128,MCP-RBR
TAM,BSB,MCP,2022,2,920.88,137,105,BSB-MCP
TAM,GYN,RBR,2022,9,310.58,171,84,GYN-RBR
AZU,CNF,MCP,2022,6,511.17,109,132,CNF-MCP
GLO,GIG,FOR,2024,2,850.68,192,55,GIG-FOR
GLO,CGB,PVH,2024,6,645.7,180,153,CGB-PVH
GLO,BEL,FLN,2022,7,671.08,197,103,BEL-FLN
GLO,FLN,FLN,2024,7,520.9,101,180,FLN-FLN
AZU,PMW,FLN,2022,2,272.59,176,71,PMW-FLN
GLO,BSB,MCP,2024,4,756.8,100,102,BSB-MCP
AZU,SSA,CGB,2023,5,662.55,105,144,SSA-CGB
VBL,GYN,CNF,2023,11,440.33,154,88,GYN-CNF
GLO,VCP,AJU,2022,2,459.0,108,114,VCP-AJU
TAM,GYN,PVH,2022,5,282.09,120,79,GYN-PVH
TAM,PMW,GIG,2023,1,829.0,119,126,PMW-GIG
GLO,SDU,PMW,2022,2,85.43,168,175,SDU-PMW
AZU,CWB,BVB,2023,10,192.6,174,158,CWB-BVB
TAM,PMW,CNF,2023,9,720.32,168,133,PMW-CNF
GLO,REC,SDU,2024,3,435.21,144,165,REC-SDU
TAM,REC,FOR,2024,7,485.98,169,70,REC-FOR
TAM,BEL,MCZ,2023,11,510.69,150,163,BEL-MCZ
GLO,JPA,SLZ,2024,12,190.01,117,65,JPA-SLZ
AZU,CNF,NAT,2023,7,237.23,162,123,CNF-NAT
AZU,GYN,GRU,2022,1,463.15,103,124,GYN-GRU
GLO,CGH,GRU,2024,8,250.89,189,179,CGH-GRU
AZU,SDU,FOR,2024,3,1202.31,112,108,SDU-FOR
TAM,CWB,AJU,2023,1,234.26,131,86,CWB-AJU
AZU,SSA,CGB,2023,7,446.78,177,122,SSA-CGB
TAM,MAO,PMW,2024,8,505.41,116,86,MAO-PMW
GLO,FOR,GIG,2023,5,343.59,196,108,FOR-GIG
AZU,POA,MAO,2023,3,535.08,133,77,POA-MAO
VBL,POA,REC,2022,9,696.39,129,70,POA-REC
GLO,MCZ,PMW,2023,12,1302.25,167,153,MCZ-PMW
AZU,GRU,BSB,2022,11,645.86,173,97,GRU-BSB
GLO,GYN,BSB,2022,12,846.87,174,124,GYN-BSB
GLO,AJU,MCP,2023,1,455.96,156,78,AJU-MCP
TAM,AJU,MAO,2022,10,224.9,146,124,AJU-MAO
TAM,NAT,SLZ,2023,10,467.17,166,155,NAT-SLZ
PAM,JPA,AJU,2022,4,291.23,177,79,JPA-AJU
AZU,PMW,AJU,2024,3,517.01,128,112,PMW-AJU
AZU,CNF,VCP,2023,10,562.64,133,137,CNF-VCP
GLO,FOR,GIG,2023,3,347.94,158,100,FOR-GIG
AZU,CNF,FLN,2022,9,979.59,186,52,CNF-FLN
TAM,AJU,FLN,2022,4,434.6,180,113,AJU-FLN
AZU,JPA,POA,2022,3,526.11,154,175,JPA-POA
GLO,GRU,FOR,2022,6,517.91,149,139,GRU-FOR
TAM,BSB,REC,2024,11,297.37,171,79,BSB-REC
TAM,REC,CGR,2023,8,237.41,114,83,REC-CGR
TAM,NAT,FLN,2024,3,271.8,154,52,NAT-FLN
TAM,MCP,GIG,2024,12,417.65,142,117,MCP-GIG
TAM,BEL,POA,2022,3,970.77,131,134,BEL-POA
AZU,JPA,BSB,2023,1,465.3,154,124,JPA-BSB
GLO,GIG,BEL,2022,3,578.25,134,67,GIG-BEL
VBL,SSA,CGH,2023,2,645.8,194,51,SSA-CGH
GLO,RBR,MCZ,2023,12,151.04,130,180,RBR-MCZ
GLO,MCP,THE,2023,9,579.68,142,126,MCP-THE
GLO,CWB,BVB,2022,12,342.64,182,138,CWB-BVB
AZU,GIG,SDU,2023,1,537.68,161,87,GIG-SDU
TAM,RBR,CGR,2022,10,428.1,112,100,RBR-CGR
AZU,AJU,RBR,2022,8,1392.85,174,166,AJU-RBR
TAM,NVT,BEL,2024,4,285.13,153,91,NVT-BEL
GLO,MCZ,MCZ,2022,10,995.79,121,188,MCZ-MCZ
TAM,CWB,FOR,2023,4,1086.72,160,177,CWB-FOR
PAM,GIG,VCP,2022,7,538.7,112,68,GIG-VCP
TAM,PMW,SLZ,2022,7,323.99,150,122,PMW-SLZ
GLO,FOR,CNF,2022,5,452.3,142,106,FOR-CNF
VBL,FOR,NAT,2022,2,1341.55,130,94,FOR-NAT
TAM,SDU,GIG,2024,3,667.56,189,155,SDU-GIG
TAM,PMW,MAO,2022,3,360.28,150,96,PMW-MAO
TAM,CWB,CGH,2023,8,605.65,178,171,CWB-CGH
TAM,THE,PMW,2024,5,430.73,142,82,THE-PMW
GLO,PVH,CGH,2022,7,327.83,174,109,PVH-CGH
GLO,NVT,GIG,2022,5,684.48,125,114,NVT-GIG
TAM,BSB,THE,2022,5,299.94,182,106,BSB-THE
VBL,BVB,GIG,2023,8,278.25,142,102,BVB-GIG
VBL,REC,AJU,2024,9,502.15,190,74,REC-AJU
VBL,POA,MAO,2022,10,324.11,168,123,POA-MAO
AZU,CGR,SSA,2022,6,445.72,170,77,CGR-SSA
TAM,PMW,CNF,2023,8,941.33,125,81,PMW-CNF
VBL,POA,JPA,2024,9,335.65,188,170,POA-JPA
GLO,CNF,GIG,2024,12,463.63,171,87,CNF-GIG
GLO,BEL,NVT,2024,10,95.63,194,52,BEL-NVT
AZU,CWB,FLN,2022,6,169.79,115,160,CWB-FLN
TAM,PMW,THE,2024,10,602.26,169,75,PMW-THE
TAM,SLZ,CGH,2022,3,370.16,163,133,SLZ-CGH
TAM,MCP,PVH,2023,5,660.29,152,147,MCP-PVH
GLO,CNF,CGH,2022,6,707.1,134,125,CNF-CGH
VBL,BVB,MCP,2023,8,516.25,164,60,BVB-MCP
GLO,GRU,PMW,2023,8,428.29,190,74,GRU-PMW
TAM,POA,GYN,2023,10,459.91,112,97,POA-GYN
TAM,AJU,GIG,2022,1,460.92,167,72,AJU-GIG
GLO,PVH,BEL,2022,10,632.92,114,186,PVH-BEL
AZU,CGH,NVT,2024,1,312.94,104,111,CGH-NVT
AZU,CGR,SDU,2024,8,389.89,129,168,CGR-SDU
GLO,GIG,FOR,2022,8,291.03,175,98,GIG-FOR
TAM,JPA,CGH,2022,9,324.48,168,155,JPA-CGH
TAM,CWB,BSB,2023,9,433.24,149,188,CWB-BSB
AZU,POA,FLN,2023,5,388.94,159,79,POA-FLN
AZU,CGR,CWB,2024,12,915.17,178,54,CGR-CWB
AZU,PMW,SLZ,2022,6,244.49,192,97,PMW-SLZ
GLO,GYN,FOR,2024,4,336.94,138,135,GYN-FOR
AZU,MCP,POA,2023,4,626.23,181,77,MCP-POA
PAM,NAT,CWB,2024,2,282.48,115,52,NAT-CWB
VBL,BSB,RBR,2024,9,453.1,145,71,BSB-RBR
TAM,REC,RBR,2024,1,1282.85,155,147,REC-RBR
TAM,PVH,BSB,2023,8,548.59,147,162,PVH-BSB
TAM,MCZ,CGR,2023,3,524.9,158,62,MCZ-CGR
TAM,FLN,PVH,2024,3,742.95,120,81,FLN-PVH
AZU,VCP,AJU,2024,7,428.87,185,110,VCP-AJU
TAM,GRU,BEL,2024,7,795.36,107,143,GRU-BEL
TAM,BVB,GRU,2024,12,135.83,183,123,BVB-GRU
GLO,PVH,PVH,2022,5,1440.44,121,137,PVH-PVH
PAM,MAO,MCZ,2024,11,303.13,197,110,MAO-MCZ
GLO,CGR,REC,2023,10,521.61,105,138,CGR-REC
TAM,MCP,CGH,2024,11,473.22,102,60,MCP-CGH
